"N","lambda_bar","D","cv","cap","compliance","decay","phi","trigger_link","trigger_mode","model","beta1","beta_l2","beta_cross","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
90,8,14,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.99696258304181,-0.000607483391637936,-0.00303741695818968,0.034078680480391,0.034067053627991,0.942,0.132089268712847,1,1000,1000,83.9754888888889,4.55749724353471,0,20260709,1000
120,8,14,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.999828261912702,-3.43476174596014e-05,-0.000171738087298007,0.0293563183616086,0.0293416566348799,0.946,0.113932969790142,1,1000,1000,84.0109833333333,4.57605773915221,0,20260709,1000
150,8,14,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.00361245544944,0.000722491089887117,0.00361245544943559,0.0270150340600043,0.0270111874335967,0.937,0.102607320903666,1,1000,1000,84.0004266666667,4.57285402224874,0,20260709,1000
20,1,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.640688259109312,0.015264430809037,0.633,0,1.22897002141475,-0.00111333390920013,-0.00556666954600063,0.0853508670234976,0.0853149269738921,0.941295546558704,0.334636952676733,0.988,988,1000,21.0108,2.26597297084456,0,20260709,1000
40,1,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.914914914914915,0.0088274309353326,0.914,0,1.03103731321733,-0.00377607976381905,-0.0188803988190953,0.0600024902820294,0.0600912116343561,0.935935935935936,0.234938867887974,0.999,999,1000,20.9979,2.28149690586583,0,20260709,1000
60,1,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.985,0.00384382621875652,0.985,0,1.00907972831797,5.32336755676988e-05,0.000266168377838494,0.0480451593224558,0.0480211602401489,0.941,0.19251633554571,1,1000,1000,21.0090833333333,2.28786987106671,0,20260709,1000
90,1,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.999,0.000999499874937461,0.999,0,1.00345219920806,0.0005701209232441,0.0028506046162205,0.038541692150846,0.0385266350682726,0.955,0.157792742555978,1,1000,1000,20.9989222222222,2.28740964422094,0,20260709,1000
120,1,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.999,0.000999499874937461,0.999,0,0.997319235577676,-0.000670013040508677,-0.00335006520254338,0.0345703570257658,0.0345595629714624,0.953,0.137130296066602,1,1000,1000,21.0037666666667,2.28937938922227,0,20260709,1000
150,1,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.00051905887481,0.000103811774962964,0.000519058874814821,0.0313383260635039,0.0313228250109508,0.952,0.122658448052307,1,1000,1000,21.0023066666667,2.28844662676856,0,20260709,1000
20,2,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.75,0.0136930639376292,0.75,0,1.1536667444411,0.00125750923658413,0.00628754618292066,0.0736939382557763,0.073667815690372,0.943,0.295462615124896,1,1000,1000,41.96015,3.2033515710226,0,20260709,1000
40,2,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.963,0.00596917079668525,0.963,0,1.03547845012951,0.00267394808791804,0.0133697404395902,0.0543070332036374,0.0543456953208115,0.946,0.209169318989792,1,1000,1000,42.003425,3.21537448050559,0,20260709,1000
60,2,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.996,0.00199599599197994,0.996,0,0.996231015922711,-0.00123384163810344,-0.00616920819051722,0.0427990002483324,0.0427953856510538,0.957,0.172216705809903,1,1000,1000,42.0175,3.23069887700436,0,20260709,1000
90,2,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.007152124036,0.00143042480720065,0.00715212403600327,0.035488455333692,0.0354995372735834,0.957,0.140712668997307,1,1000,1000,41.9856111111111,3.23562226650534,0,20260709,1000
120,2,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.991277220742893,-0.00174455585142139,-0.00872277925710693,0.0307976780862898,0.0308316712756535,0.945,0.121665509263339,1,1000,1000,42.0001083333333,3.23303372211565,0,20260709,1000
150,2,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.0038083345547,0.000761666910940401,0.003808334554702,0.0276189711087277,0.0276156639250779,0.955,0.108836364783398,1,1000,1000,41.9958466666667,3.22996278143576,0,20260709,1000
20,3,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.773,0.0132465467198059,0.773,0,1.13107595315427,-0.00188102635009343,-0.00940513175046717,0.07419837433904,0.0741851172131681,0.927,0.282213806012791,1,1000,1000,62.97135,3.89420489488693,0,20260709,1000
40,3,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.973,0.00512552436341883,0.973,0,1.00894087325218,-0.00140978611568096,-0.0070489305784048,0.0533844171846915,0.053376339318494,0.935,0.201325534894945,1,1000,1000,62.99915,3.94323995553897,0,20260709,1000
60,3,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.997,0.00172945077987204,0.997,0,1.01277487517275,0.00214609844153074,0.0107304922076537,0.0428874538961758,0.0429196936908414,0.935,0.164741782995719,1,1000,1000,62.9819,3.96125738714971,0,20260709,1000
90,3,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.999,0.000999499874937461,0.999,0,1.00069456391631,-8.46072211629911e-06,-4.23036105814956e-05,0.0354234367174254,0.0354057215798293,0.933,0.134615869888835,1,1000,1000,62.9835444444444,3.95999693524914,0,20260709,1000
120,3,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.999669179696759,-6.61640606482716e-05,-0.000330820303241358,0.0294472780443616,0.0294326250905461,0.953,0.116521323996499,1,1000,1000,63.0026166666667,3.95607230915084,0,20260709,1000
150,3,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.00774779444717,0.0015495588894347,0.0077477944471735,0.0260605573051567,0.0260935744419987,0.951,0.104666219580485,1,1000,1000,63.0030066666667,3.95426019916008,0,20260709,1000
20,5,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.793,0.0128121426779442,0.793,0,1.12946884643173,0.000804271664109485,0.00402135832054742,0.0717841921040542,0.0717527986820404,0.933,0.27362284791335,1,1000,1000,104.98155,5.06018271331979,0,20260709,1000
40,5,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.984,0.00396787096564392,0.984,0,1.01141899991644,0.00039977325101137,0.00199886625505685,0.0503238610629766,0.050300281509607,0.944,0.195252768873657,1,1000,1000,105.016025,5.07727119387849,0,20260709,1000
60,5,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.01291046036452,0.00258209207290383,0.0129104603645191,0.0395810770720523,0.0396454562339055,0.954,0.159016586185097,1,1000,1000,105.006,5.11113291343282,0,20260709,1000
90,5,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.00536891895942,0.00107378379188403,0.00536891895942013,0.0341255623307877,0.0341253932141418,0.948,0.130230078847469,1,1000,1000,105.013822222222,5.11108731966939,0,20260709,1000
120,5,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.991483639218316,-0.00170327215633689,-0.00851636078168447,0.028468955727971,0.0285056502265688,0.945,0.113132394667037,1,1000,1000,105.017741666667,5.10648764509721,0,20260709,1000
150,5,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.00074263851281,0.000148527702561879,0.000742638512809396,0.0254559368812324,0.0254436392494709,0.957,0.100953171136339,1,1000,1000,104.996073333333,5.11169075267233,0,20260709,1000
20,8,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.783,0.0130349913693872,0.783,0,1.10704185768524,-0.00341294352343433,-0.0170647176171716,0.0695763275880235,0.0696252301882693,0.933,0.2692176982553,1,1000,1000,168.0648,6.36660643506844,0,20260709,1000
40,8,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.979,0.00453420334788814,0.979,0,0.993661265124277,-0.00360095466949856,-0.0180047733474928,0.0493944752999523,0.049500921713633,0.949,0.190564350280946,1,1000,1000,167.99035,6.46273322174009,0,20260709,1000
60,8,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.998,0.00141279864099595,0.998,0,1.00466830970646,0.000674656808036883,0.00337328404018442,0.0406527763032025,0.0406380454100058,0.941,0.156621981968048,1,1000,1000,167.99125,6.44860811285169,0,20260709,1000
90,8,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.998367869988419,-0.00032642600231611,-0.00163213001158055,0.0333288014382879,0.0333137321572125,0.945,0.12791179664072,1,1000,1000,167.974211111111,6.45173736712625,0,20260709,1000
120,8,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.999917675120868,-1.64649758264135e-05,-8.23248791320674e-05,0.0289710088803508,0.0289565244337999,0.943,0.111024691917413,1,1000,1000,168.024658333333,6.46832162718773,0,20260709,1000
150,8,28,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.00674495979475,0.00134899195895066,0.00674495979475331,0.0257866929596628,0.0258090751397148,0.946,0.0991526767050628,1,1000,1000,167.972886666667,6.47235389949838,0,20260709,1000
20,1,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.579381443298969,0.0158504150148851,0.562,0,1.29929872646852,-0.000791544395018412,-0.00395772197509206,0.0930564337987059,0.093011822336772,0.94020618556701,0.360210999486947,0.97,970,1000,15.78675,1.95287408065495,0.0015,20260709,1000
40,1,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.873493975903614,0.0105330923332187,0.87,0,1.07123689724015,-0.000653296315211049,-0.00326648157605525,0.0652767146086681,0.0652472076341846,0.938755020080321,0.253423346266989,0.996,996,1000,15.747625,1.96559320774918,0.0018,20260709,1000
60,1,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.965965965965966,0.00573660415128958,0.965,0,1.01529904267335,-0.000714702313121096,-0.00357351156560548,0.0526314145600945,0.0526099207313191,0.944944944944945,0.207786907635418,0.999,999,1000,15.7451833333333,1.9728870740227,0.00165,20260709,1000
90,1,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.994,0.00244213021765835,0.994,0,1.0028497024745,-0.000246072445393292,-0.00123036222696646,0.0431474624352366,0.0431265853358915,0.947,0.168796302288939,1,1000,1000,15.7480333333333,1.97807538973626,0.00145555555555556,20260709,1000
120,1,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.00161624434876,0.000323248869752546,0.00161624434876273,0.0365946838357192,0.036577810267743,0.952,0.147647078593885,1,1000,1000,15.757775,1.98185016625551,0.00165833333333334,20260709,1000
150,1,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.993869876245527,-0.00122602475089453,-0.00613012375447267,0.0344158760936587,0.0344205056827551,0.942,0.131544759217241,1,1000,1000,15.75246,1.97549045604806,0.00158666666666667,20260709,1000
20,2,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.709127382146439,0.0143835460588918,0.707,0,1.18747106907891,0.000735596366528313,0.00367798183264156,0.0797596813664624,0.0797230651986946,0.926780341023069,0.306358510514699,0.997,997,1000,31.5133,2.74456252003525,0,20260709,1000
40,2,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.935,0.0077958322198467,0.935,0,1.02278365587275,-0.0029226726978949,-0.0146133634894745,0.0551177435690912,0.0551676509033234,0.943,0.217988642923276,1,1000,1000,31.4932,2.80346316482594,0,20260709,1000
60,2,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.988,0.00344325427466518,0.988,0,1.00545579253902,-0.000361184829582861,-0.00180592414791431,0.0461832412368346,0.0461615568828613,0.954,0.178996229331514,1,1000,1000,31.4808166666667,2.78546527570978,0,20260709,1000
90,2,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.999,0.000999499874937461,0.999,0,0.999841323310737,-0.000157295847992595,-0.000786479239962973,0.0369553579446385,0.0369372105649484,0.943,0.145248950897606,1,1000,1000,31.4864666666667,2.8132944340821,0,20260709,1000
120,2,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.99891243967955,-0.000217512064090097,-0.00108756032045049,0.0324707796117487,0.0324552690416238,0.943,0.126411107342835,1,1000,1000,31.5013833333333,2.80792143410232,0,20260709,1000
150,2,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.992180245019961,-0.00156395099600778,-0.00781975498003892,0.0297438439631808,0.0297700772617448,0.942,0.113508660409598,1,1000,1000,31.5162466666667,2.80274940997825,0,20260709,1000
20,3,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.739,0.0138880884213775,0.739,0,1.15604070282922,-0.00099679120354812,-0.0049839560177406,0.0774981477393518,0.0774658023442012,0.937,0.29240177918693,1,1000,1000,47.2294,3.38386148270059,0,20260709,1000
40,3,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.964,0.00589101010014412,0.964,0,1.0157528074708,-0.000909408046901233,-0.00454704023450617,0.051011710597796,0.0509943079812929,0.95,0.208584259589237,1,1000,1000,47.259125,3.40743582318056,0,20260709,1000
60,3,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.996,0.00199599599197994,0.996,0,1.01074465166601,0.00165568349986478,0.0082784174993239,0.0441428908076044,0.0441518686115883,0.947,0.168986198170396,1,1000,1000,47.2609166666667,3.41992486005712,0,20260709,1000
90,3,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.00431425925782,0.0008628518515644,0.004314259257822,0.0351402355096101,0.035133258158573,0.95,0.13922106562636,1,1000,1000,47.2299222222222,3.41682376792631,0,20260709,1000
120,3,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.989555540022487,-0.00208889199550258,-0.0104444599775129,0.0303216378439667,0.0303783770071413,0.951,0.120136722144133,1,1000,1000,47.2317,3.4341478521828,0,20260709,1000
150,3,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.00030422769877,6.0845539754828e-05,0.00030422769877414,0.028458903757201,0.0284447358229651,0.941,0.107579417243645,1,1000,1000,47.2374666666667,3.43809337499148,0,20260709,1000
20,5,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.769,0.0133281281506444,0.769,0,1.12043029674457,-0.00353008612125158,-0.0176504306062579,0.071779132379931,0.0718300293010792,0.939,0.280043055543176,1,1000,1000,78.75405,4.34939531040835,0,20260709,1000
40,5,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.973,0.00512552436341883,0.973,0,1.01422941318549,-0.000374005123472382,-0.00187002561736191,0.0502062703416717,0.050182554656691,0.946,0.198540752595201,1,1000,1000,78.740675,4.43376034998305,0,20260709,1000
60,5,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.995,0.00223047080231955,0.995,0,0.994273964860841,-0.00178983943655864,-0.00894919718279319,0.0425221417449786,0.0425385464167517,0.94,0.161713362055569,1,1000,1000,78.76935,4.4345731675836,0,20260709,1000
90,5,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.991835045677713,-0.0016329908644574,-0.00816495432228698,0.0319833166713884,0.0320090029822925,0.955,0.132576700871313,1,1000,1000,78.7316111111111,4.42407861578473,0,20260709,1000
120,5,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.00065795705702,0.000131591411404813,0.000657957057024067,0.0303092216655386,0.0302943490663249,0.939,0.114543144281488,1,1000,1000,78.7367666666667,4.42286467696063,0,20260709,1000
150,5,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.990534697954238,-0.00189306040915235,-0.00946530204576176,0.0258389368467552,0.0258953023621261,0.958,0.102731053018668,1,1000,1000,78.7474066666667,4.42833218671695,0,20260709,1000
20,8,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.809,0.0124305671632472,0.809,0,1.12954858361391,0.00314541835633961,0.015727091781698,0.0722700302536567,0.0723023372528716,0.924,0.271751550768412,1,1000,1000,125.94825,5.59107210268289,0,20260709,1000
40,8,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.983,0.00408790900094413,0.983,0,1.01412185820959,0.000783710896651191,0.00391855448325595,0.0477644407931756,0.047746984881247,0.945,0.192057590011424,1,1000,1000,125.971375,5.56670401650772,0,20260709,1000
60,8,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.999,0.000999499874937461,0.999,0,0.996783680206568,-0.000768103590171848,-0.00384051795085924,0.040582827587259,0.0405698029599288,0.937,0.15774928864994,1,1000,1000,125.987483333333,5.58899393605931,0,20260709,1000
90,8,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.00287190971475,0.000574381942949287,0.00287190971474643,0.0326516511821697,0.0326403754453522,0.956,0.129283791829632,1,1000,1000,126.024544444444,5.59666774589283,0,20260709,1000
120,8,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.997329675504981,-0.000534064899003761,-0.00267032449501881,0.0296949332317447,0.0296848866579357,0.934,0.11232789901338,1,1000,1000,126.015841666667,5.59853099776678,0,20260709,1000
150,8,21,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.00131548747648,0.000263097495295045,0.00131548747647522,0.0254515735633783,0.0254402050806835,0.953,0.0997220616752074,1,1000,1000,125.982993333333,5.59949957920113,0,20260709,1000
20,4,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.387332521315469,0.017001326853961,0.318,0,1.49239475794069,-0.000971997175628125,-0.00485998587814063,0.105900101892283,0.105840050991677,0.962241169305725,0.451135402292018,0.821,821,1000,8.99515,1.47515589812296,0.6113,20260709,1000
40,4,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.687434002111932,0.0150629967124804,0.651,0,1.19072922176951,-0.00128610227164491,-0.00643051135822456,0.0790031487421527,0.078971898544748,0.938753959873284,0.312327337894294,0.947,947,1000,9.0068,1.49393185055361,0.6067,20260709,1000
60,4,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.854230377166157,0.0112664350397233,0.838,0,1.07736133794139,-0.00241255920010647,-0.0120627960005323,0.0665731258508492,0.066582908526047,0.941896024464832,0.253240598098058,0.981,981,1000,8.99485,1.50179053301933,0.611216666666667,20260709,1000
90,4,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.963819095477387,0.00592005760790749,0.959,0,1.0223539749318,7.50819322430651e-05,0.000375409661215326,0.0543887085578697,0.0543614225281848,0.941708542713568,0.206187965267741,0.995,995,1000,9.00063333333333,1.49538954753917,0.6095,20260709,1000
120,4,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.993,0.00263647491928143,0.993,0,1.00796693015379,0.00064673001801091,0.00323365009005455,0.0477110664513492,0.0476915901997336,0.936,0.178701939783011,1,1000,1000,9.00143333333333,1.49689126533198,0.607458333333333,20260709,1000
150,4,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.998,0.00141279864099595,0.998,0,1.00869565803314,0.00147632706611464,0.0073816353305732,0.0425298169635257,0.0425341755207056,0.941,0.160154508143432,1,1000,1000,8.99791333333333,1.49797545048284,0.61088,20260709,1000
20,6,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.55531914893617,0.0162080815067268,0.522,0,1.33604019861863,0.00290643024493933,0.0145321512246967,0.0952230320047301,0.0952167367811839,0.940425531914894,0.381241699094154,0.94,940,1000,13.50725,1.81481466591255,0.0199,20260709,1000
40,6,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.848790322580645,0.0113745485054889,0.842,0,1.10977490697915,0.00409780197255388,0.0204890098627694,0.0669695810868092,0.067061133888488,0.939516129032258,0.265813402200854,0.992,992,1000,13.495075,1.81513602412891,0.01795,20260709,1000
60,6,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.949,0.00695693898205238,0.949,0,1.0348705649695,0.00107218207130563,0.00536091035652816,0.054915205692743,0.0548982122737529,0.95,0.21619337241372,1,1000,1000,13.4932333333333,1.83079336134489,0.0197,20260709,1000
90,6,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.99,0.00314642654451046,0.99,0,1.00082288398684,-0.00102588334015336,-0.00512941670076678,0.044844305142548,0.0448336160558329,0.954,0.17762575421737,1,1000,1000,13.4931111111111,1.83103216636238,0.0196222222222222,20260709,1000
120,6,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.999,0.000999499874937461,0.999,0,1.00698637155812,0.00127378363278063,0.00636891816390317,0.0389638472225824,0.0389651861760918,0.945,0.154001849921413,1,1000,1000,13.5013833333333,1.83330278331931,0.0189666666666667,20260709,1000
150,6,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.992758682862965,-0.00144826342740698,-0.00724131713703488,0.033849414148773,0.0338634688467101,0.955,0.138028330728667,1,1000,1000,13.50726,1.83158166943282,0.01876,20260709,1000
20,7,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.576446280991736,0.0158816635693459,0.558,0,1.29395309084548,-0.00144234396049039,-0.00721171980245197,0.0915098490384517,0.0914739413521069,0.944214876033058,0.360121103760607,0.968,968,1000,15.72525,1.96491420458444,0.00165,20260709,1000
40,7,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.865,0.0108062481925967,0.865,0,1.07849554318982,-0.000285103101142298,-0.00142551550571149,0.063725665456417,0.0636944327331957,0.939,0.254068531622389,1,1000,1000,15.741375,1.96346138105359,0.001525,20260709,1000
60,7,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.972,0.0052168956286282,0.972,0,1.02057725222714,0.00104930417739665,0.00524652088698327,0.0523209295719251,0.0523052887465099,0.955,0.207602462190205,1,1000,1000,15.7623,1.96499541103794,0.0015,20260709,1000
90,7,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.996,0.00199599599197994,0.996,0,0.9977858860147,-0.00101867655354421,-0.00509338276772103,0.0447719979154184,0.0447611993523591,0.938,0.170380341537142,1,1000,1000,15.7541111111111,1.98008735420328,0.00175555555555556,20260709,1000
120,7,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.01280336456534,0.00256067291306758,0.0128033645653379,0.0370337099176426,0.0371036550808887,0.947,0.147037971122611,1,1000,1000,15.7480916666667,1.97856632117715,0.001675,20260709,1000
150,7,3,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,1.00076106118004,0.000152212236008586,0.000761061180042932,0.0342379441788672,0.0342211594388388,0.942,0.13145242757258,1,1000,1000,15.7484133333333,1.98112316039969,0.00165333333333333,20260709,1000
20,4,7,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.650201612903226,0.0151417853900941,0.645,0,1.2282501053335,-0.000776368686012496,-0.00388184343006248,0.0863499014398136,0.0863098591704776,0.9375,0.330922667989015,0.992,992,1000,21.00135,2.26835248971706,0,20260709,1000
40,4,7,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.905,0.00927227048785787,0.905,0,1.05567122569931,0.000228362519257064,0.00114181259628532,0.0599115870285694,0.0598820591785367,0.95,0.235939068403806,1,1000,1000,20.998425,2.27150539601196,0,20260709,1000
60,4,7,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.971,0.00530650544143696,0.971,0,1.02400414726955,0.00108303269441204,0.0054151634720602,0.0517441835010825,0.0517296435855176,0.939,0.193733024068886,1,1000,1000,21,2.28387709145699,0,20260709,1000
90,4,7,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.998,0.00141279864099595,0.998,0,1.00028761442462,-0.000192170125319552,-0.000960850626597759,0.0421699162392927,0.0421492640878865,0.942,0.157443816818496,1,1000,1000,20.9944888888889,2.29312158928525,0,20260709,1000
120,4,7,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.999,0.000999499874937461,0.999,0,0.996406549847162,-0.000848897534186294,-0.00424448767093147,0.0350879377018893,0.0350806618498432,0.948,0.136321977059424,1,1000,1000,20.9949833333333,2.29567640413807,8.33333333333338e-06,20260709,1000
150,4,7,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",1,0,1,0,0.998475465527848,-0.000304906894430385,-0.00152453447215192,0.0317585825578421,0.0317441636640731,0.949,0.122601497144771,1,1000,1000,20.99824,2.29361893853775,0,20260709,1000
20,6,7,0,Inf,0.75,0,0.3,0,"fixed",3,0.2,0.3,0.1,"fixed_3",0.700400801603206,0.0145003461611915,0.699,0,1.1750428664651,-0.004340788050127,-0.021703940250635,0.0816541886257675,0.0817286252972133,0.92685370741483,0.301755023669725,0.998,998,1000,31.48785,2.77240954980825,0,20260709,1000
